time,BTC,ETH,BNB,SOL,ADA,DOT,BUSD
0,19:07:05,23577.44000000,1613.18000000,,317.60000000,25.27000000,0.39130000,6.56500000
0,19:07:08,23576.74000000,1613.18000000,,317.70000000,25.30000000,0.39120000,6.56600000
0,19:07:10,23575.44000000,1612.67000000,,317.70000000,25.28000000,0.39110000,6.56600000
0,19:07:13,23571.14000000,1612.29000000,,317.50000000,25.26000000,0.39110000,6.56600000
0,19:07:16,23573.72000000,1612.29000000,,317.60000000,25.30000000,0.39100000,6.56400000
0,19:07:19,23578.69000000,1612.29000000,,317.60000000,25.30000000,0.39110000,6.56700000
0,19:07:22,23578.18000000,1612.29000000,,317.70000000,25.30000000,0.39110000,6.56700000
0,19:07:24,23572.98000000,1612.38000000,,317.60000000,25.28000000,0.39100000,6.56800000
0,19:07:27,23570.00000000,1612.32000000,,317.60000000,25.29000000,0.39100000,6.56800000
0,19:07:29,23567.48000000,1611.98000000,,317.60000000,25.30000000,0.39090000,6.56700000
0,19:07:33,23568.64000000,1611.91000000,,317.50000000,25.28000000,0.39080000,6.56700000
0,19:07:35,23568.92000000,1611.91000000,,317.50000000,25.31000000,0.39100000,6.56700000
0,19:07:38,23571.46000000,1611.91000000,,317.60000000,25.34000000,0.39100000,6.56700000
0,19:07:40,23570.13000000,1611.91000000,,317.50000000,25.33000000,0.39110000,6.56900000
0,19:07:43,23572.67000000,1612.17000000,,317.50000000,25.35000000,0.39110000,6.56900000
0,19:07:45,23575.02000000,1612.61000000,,317.60000000,25.40000000,0.39110000,6.57200000
0,19:07:48,23574.70000000,1612.68000000,,317.70000000,25.39000000,0.39110000,6.57200000
0,19:07:52,23573.29000000,1612.68000000,,317.70000000,25.39000000,0.39120000,6.57200000
0,19:07:54,23572.49000000,1612.65000000,,317.70000000,25.37000000,0.39120000,6.56900000
0,19:07:57,23574.63000000,1612.28000000,,317.70000000,25.39000000,0.39130000,6.56800000
0,19:07:59,23572.77000000,1612.31000000,,317.60000000,25.40000000,0.39130000,6.56900000
0,19:08:02,23571.64000000,1612.30000000,,317.60000000,25.38000000,0.39130000,6.56900000
0,19:08:05,23570.35000000,1611.98000000,,317.60000000,25.37000000,0.39130000,6.56500000
0,19:08:08,23567.64000000,1611.69000000,,317.60000000,25.34000000,0.39130000,6.56400000
0,19:08:10,23571.14000000,1611.69000000,,317.60000000,25.35000000,0.39130000,6.56400000
0,19:08:13,23570.13000000,1611.47000000,,317.50000000,25.36000000,0.39130000,6.56400000
0,19:08:17,23569.96000000,1611.47000000,,317.50000000,25.34000000,0.39120000,6.56300000
0,19:08:19,23568.21000000,1611.54000000,,317.60000000,25.33000000,0.39120000,6.56300000
0,19:08:21,23564.20000000,1611.53000000,,317.60000000,25.32000000,0.39120000,6.56300000
0,19:08:24,23563.99000000,1611.53000000,,317.60000000,25.31000000,0.39120000,6.56300000
0,19:08:27,23562.58000000,1611.36000000,,317.60000000,25.35000000,0.39100000,6.56200000
0,19:08:30,23558.69000000,1611.37000000,,317.60000000,25.32000000,0.39100000,6.56300000
0,19:08:32,23556.80000000,1611.37000000,,317.50000000,25.32000000,0.39110000,6.56300000
0,19:08:35,23561.35000000,1611.79000000,,317.60000000,25.35000000,0.39110000,6.56300000
0,19:08:38,23553.23000000,1611.66000000,,317.60000000,25.34000000,0.39120000,6.56500000
0,19:08:40,23556.41000000,1611.54000000,,317.60000000,25.37000000,0.39110000,6.56500000
0,19:08:44,23557.72000000,1611.58000000,,317.60000000,25.38000000,0.39110000,6.56600000
0,19:08:46,23560.83000000,1611.78000000,,317.70000000,25.40000000,0.39120000,6.56600000
0,19:08:49,23552.47000000,1611.85000000,,317.70000000,25.41000000,0.39120000,6.56600000
0,19:08:51,23551.56000000,1611.57000000,,317.70000000,25.41000000,0.39120000,6.56600000
0,19:08:54,23556.36000000,1611.58000000,,317.70000000,25.44000000,0.39130000,6.56700000
0,19:08:57,23560.39000000,1612.07000000,,317.80000000,25.47000000,0.39130000,6.56900000
0,19:09:00,23558.98000000,1612.06000000,,317.70000000,25.47000000,0.39140000,6.57100000
0,19:09:03,23560.67000000,1612.06000000,,317.80000000,25.50000000,0.39150000,6.57100000
0,19:09:06,23565.09000000,1612.51000000,,317.80000000,25.53000000,0.39150000,6.57200000
0,19:09:09,23567.83000000,1612.67000000,,317.80000000,25.52000000,0.39160000,6.57200000
0,19:09:12,23568.48000000,1612.67000000,,317.80000000,25.53000000,0.39160000,6.57200000
0,19:09:16,23567.75000000,1613.11000000,,317.90000000,25.50000000,0.39180000,6.57400000
0,19:09:19,23567.38000000,1612.98000000,,318.00000000,25.47000000,0.39180000,6.57400000
0,19:09:23,23566.82000000,1612.69000000,,318.00000000,25.45000000,0.39170000,6.57400000
0,19:09:26,23566.52000000,1612.49000000,,317.80000000,25.44000000,0.39170000,6.57400000
0,19:09:28,23566.25000000,1612.49000000,,317.90000000,25.43000000,0.39170000,6.57200000
0,19:09:31,23566.47000000,1612.49000000,,317.80000000,25.41000000,0.39170000,6.57100000
0,19:09:33,23569.45000000,1612.49000000,,317.90000000,25.43000000,0.39170000,6.57200000
0,19:09:36,23569.62000000,1612.57000000,,317.80000000,25.44000000,0.39180000,6.57300000
0,19:09:38,23567.68000000,1612.57000000,,317.80000000,25.42000000,0.39190000,6.57300000
0,19:09:42,23572.06000000,1612.96000000,,317.80000000,25.46000000,0.39190000,6.57400000
0,19:09:44,23570.81000000,1613.05000000,,317.80000000,25.42000000,0.39190000,6.57300000
0,19:09:46,23570.07000000,1613.01000000,,317.80000000,25.41000000,0.39190000,6.57300000
0,19:09:49,23567.55000000,1612.74000000,,317.90000000,25.42000000,0.39190000,6.57300000
0,19:09:53,23568.52000000,1612.70000000,,317.80000000,25.43000000,0.39170000,6.57300000
0,19:09:55,23567.73000000,1612.70000000,,317.80000000,25.42000000,0.39170000,6.57300000
0,19:09:58,23567.62000000,1612.69000000,,317.90000000,25.43000000,0.39190000,6.57500000
0,19:10:00,23567.43000000,1612.69000000,,317.80000000,25.41000000,0.39190000,6.57600000
0,19:10:03,23562.49000000,1612.41000000,,317.80000000,25.41000000,0.39180000,6.57500000
0,19:10:06,23562.97000000,1612.41000000,,317.90000000,25.38000000,0.39170000,6.57500000
0,19:10:10,23565.79000000,1612.41000000,,317.90000000,25.39000000,0.39170000,6.57500000
0,19:10:12,23569.17000000,1612.86000000,,317.80000000,25.42000000,0.39180000,6.57400000
0,19:10:15,23568.41000000,1612.86000000,,317.80000000,25.40000000,0.39170000,6.57400000
0,19:10:17,23569.10000000,1612.86000000,,317.90000000,25.39000000,0.39180000,6.57400000
0,19:10:21,23567.43000000,1612.86000000,,317.90000000,25.37000000,0.39180000,6.57400000
0,19:10:24,23565.69000000,1612.55000000,,317.70000000,25.36000000,0.39170000,6.57400000
0,19:10:27,23565.26000000,1612.49000000,,317.70000000,25.35000000,0.39150000,6.57200000
0,19:10:29,23568.25000000,1612.49000000,,317.70000000,25.37000000,0.39140000,6.57200000
0,19:10:32,23570.82000000,1612.50000000,,317.90000000,25.38000000,0.39150000,6.57600000
0,19:10:35,23572.30000000,1612.94000000,,317.90000000,25.45000000,0.39160000,6.57700000
0,19:10:39,23578.48000000,1613.35000000,,318.00000000,25.48000000,0.39160000,6.58000000
0,19:10:42,23580.35000000,1613.47000000,,318.00000000,25.50000000,0.39180000,6.58200000
0,19:10:44,23578.97000000,1613.47000000,,317.90000000,25.49000000,0.39180000,6.58100000
0,19:10:47,23582.39000000,1613.72000000,,318.00000000,25.50000000,0.39170000,6.57800000
0,19:10:50,23585.03000000,1613.98000000,,318.00000000,25.49000000,0.39190000,6.57800000
0,19:10:53,23587.97000000,1614.27000000,,318.10000000,25.55000000,0.39180000,6.57800000
0,19:10:55,23587.05000000,1614.35000000,,318.10000000,25.56000000,0.39180000,6.58000000
0,19:10:58,23588.49000000,1614.67000000,,318.00000000,25.56000000,0.39200000,6.58000000
0,19:11:00,23587.08000000,1614.47000000,,318.00000000,25.54000000,0.39200000,6.57900000
0,19:11:03,23585.97000000,1614.48000000,,318.00000000,25.55000000,0.39200000,6.57800000
0,19:11:06,23589.39000000,1614.47000000,,318.20000000,25.57000000,0.39190000,6.58000000
0,19:11:09,23590.61000000,1614.86000000,,318.20000000,25.63000000,0.39210000,6.58000000
0,19:11:12,23590.95000000,1614.97000000,,318.20000000,25.63000000,0.39230000,6.58200000
0,19:11:14,23593.08000000,1614.97000000,,318.30000000,25.64000000,0.39230000,6.58100000
0,19:11:17,23589.96000000,1614.80000000,,318.30000000,25.63000000,0.39230000,6.58000000
0,19:11:20,23592.20000000,1614.82000000,,318.20000000,25.67000000,0.39210000,6.58000000
0,19:11:23,23593.55000000,1614.85000000,,318.30000000,25.70000000,0.39220000,6.58100000
0,19:11:26,23593.30000000,1615.07000000,,318.40000000,25.69000000,0.39230000,6.58200000
0,19:11:29,23595.41000000,1615.56000000,,318.30000000,25.70000000,0.39240000,6.58500000
0,19:11:32,23591.85000000,1615.56000000,,318.40000000,25.67000000,0.39240000,6.58500000
0,19:11:35,23591.58000000,1615.34000000,,318.40000000,25.65000000,0.39240000,6.58400000
0,19:11:37,23591.22000000,1615.29000000,,318.40000000,25.63000000,0.39240000,6.58400000
0,19:11:40,23590.43000000,1615.22000000,,318.30000000,25.61000000,0.39240000,6.58400000
0,19:11:42,23586.55000000,1614.91000000,,318.20000000,25.58000000,0.39240000,6.58100000
0,19:11:47,23594.28000000,1615.20000000,,318.30000000,25.62000000,0.39230000,6.58100000
0,19:11:49,23594.22000000,1615.20000000,,318.20000000,25.61000000,0.39240000,6.58100000
0,19:11:52,23594.04000000,1615.20000000,,318.30000000,25.60000000,0.39220000,6.58100000
0,19:11:56,23599.93000000,1615.24000000,,318.30000000,25.61000000,0.39220000,6.58100000
0,19:12:00,23591.66000000,1615.33000000,,318.30000000,25.60000000,0.39220000,6.58100000
0,19:12:02,23588.10000000,1614.68000000,,318.10000000,25.55000000,0.39210000,6.57700000
0,19:12:10,23597.44000000,1614.91000000,,318.10000000,25.54000000,0.39200000,6.57800000
0,19:12:13,23597.29000000,1615.21000000,,318.10000000,25.58000000,0.39210000,6.58000000
0,19:12:16,23596.51000000,1615.05000000,,318.10000000,25.56000000,0.39220000,6.58000000
0,19:12:20,23599.41000000,1615.26000000,,318.20000000,25.57000000,0.39220000,6.58300000
0,19:12:23,23596.85000000,1615.26000000,,318.20000000,25.54000000,0.39220000,6.58300000
0,19:12:26,23598.00000000,1615.26000000,,318.10000000,25.57000000,0.39220000,6.58300000
0,19:12:29,23599.51000000,1615.26000000,,318.10000000,25.55000000,0.39220000,6.58200000
0,19:12:32,23598.05000000,1615.27000000,,318.10000000,25.55000000,0.39210000,6.58200000
0,19:12:35,23600.54000000,1615.27000000,,318.20000000,25.55000000,0.39210000,6.58400000
0,19:12:37,23601.85000000,1615.26000000,,318.10000000,25.55000000,0.39220000,6.58600000
0,19:12:41,23601.24000000,1615.27000000,,318.20000000,25.55000000,0.39220000,6.58500000
0,19:12:43,23600.81000000,1615.27000000,,318.20000000,25.55000000,0.39220000,6.58500000
0,19:12:48,23597.89000000,1615.25000000,,318.10000000,25.53000000,0.39210000,6.58100000
0,19:12:51,23596.99000000,1615.25000000,,318.10000000,25.52000000,0.39200000,6.58200000
0,19:12:54,23596.96000000,1615.26000000,,318.10000000,25.51000000,0.39210000,6.58200000
0,19:12:56,23596.08000000,1615.26000000,,318.20000000,25.50000000,0.39210000,6.58200000
0,19:12:58,23600.30000000,1615.27000000,,318.20000000,25.54000000,0.39210000,6.58200000
0,19:13:01,23598.68000000,1615.32000000,,318.20000000,25.52000000,0.39210000,6.58200000
0,19:13:03,23599.56000000,1615.32000000,,318.20000000,25.53000000,0.39200000,6.58200000
0,19:13:06,23598.08000000,1615.32000000,,318.30000000,25.53000000,0.39200000,6.58200000
0,19:13:11,23592.19000000,1614.99000000,,318.20000000,25.50000000,0.39200000,6.57800000
0,19:13:13,23591.57000000,1614.98000000,,318.10000000,25.48000000,0.39200000,6.57700000
0,19:13:16,23596.72000000,1615.26000000,,318.20000000,25.50000000,0.39190000,6.57900000
0,19:13:19,23597.41000000,1615.33000000,,318.20000000,25.51000000,0.39190000,6.57900000
0,19:13:22,23596.94000000,1615.33000000,,318.10000000,25.50000000,0.39190000,6.57900000
0,19:13:26,23599.90000000,1615.42000000,,318.20000000,25.49000000,0.39200000,6.58000000
0,19:13:28,23600.40000000,1615.59000000,,318.30000000,25.50000000,0.39200000,6.58100000
0,19:13:31,23598.14000000,1615.50000000,,318.20000000,25.49000000,0.39200000,6.58000000
0,19:13:33,23597.95000000,1615.51000000,,318.20000000,25.51000000,0.39200000,6.57900000
0,19:13:37,23598.15000000,1615.48000000,,318.20000000,25.50000000,0.39200000,6.57900000
0,19:13:41,23601.00000000,1615.45000000,,318.20000000,25.51000000,0.39200000,6.58000000
0,19:13:45,23602.75000000,1615.58000000,,318.20000000,25.52000000,0.39200000,6.58000000
0,19:13:48,23604.37000000,1615.87000000,,318.20000000,25.53000000,0.39200000,6.58000000
0,19:13:50,23603.31000000,1615.87000000,,318.20000000,25.54000000,0.39210000,6.58200000
0,19:13:52,23602.22000000,1615.88000000,,318.20000000,25.53000000,0.39200000,6.58300000
0,19:13:55,23604.45000000,1615.88000000,,318.30000000,25.55000000,0.39190000,6.58300000
0,19:13:58,23598.77000000,1615.68000000,,318.20000000,25.51000000,0.39190000,6.58300000
0,19:14:01,23602.82000000,1615.69000000,,318.20000000,25.51000000,0.39190000,6.58300000
0,19:14:04,23604.22000000,1615.68000000,,318.20000000,25.52000000,0.39200000,6.58100000
0,19:14:07,23605.31000000,1615.68000000,,318.20000000,25.53000000,0.39200000,6.58100000
0,19:14:10,23601.27000000,1615.68000000,,318.30000000,25.51000000,0.39200000,6.58100000
0,19:14:13,23596.28000000,1615.37000000,,318.20000000,25.49000000,0.39190000,6.58100000
0,19:14:16,23596.51000000,1615.36000000,,318.20000000,25.49000000,0.39190000,6.58000000
0,19:14:19,23599.40000000,1615.36000000,,318.20000000,25.49000000,0.39190000,6.58000000
0,19:14:21,23597.79000000,1615.37000000,,318.10000000,25.49000000,0.39190000,6.58000000
0,19:14:24,23599.75000000,1615.37000000,,318.20000000,25.50000000,0.39180000,6.57800000
0,19:14:27,23598.72000000,1615.36000000,,318.10000000,25.49000000,0.39190000,6.57800000
0,19:14:30,23599.95000000,1615.36000000,,318.20000000,25.50000000,0.39200000,6.57900000
0,19:14:33,23599.69000000,1615.37000000,,318.20000000,25.48000000,0.39200000,6.58000000
0,19:14:36,23597.87000000,1615.36000000,,318.20000000,25.48000000,0.39200000,6.58000000
0,19:14:39,23596.55000000,1615.37000000,,318.10000000,25.48000000,0.39190000,6.58000000
0,19:14:43,23597.37000000,1615.37000000,,318.20000000,25.48000000,0.39190000,6.57900000
0,19:14:45,23594.59000000,1615.36000000,,318.20000000,25.49000000,0.39190000,6.57900000
0,19:14:47,23594.71000000,1615.37000000,,318.20000000,25.48000000,0.39190000,6.57900000
0,19:14:50,23597.06000000,1615.37000000,,318.20000000,25.49000000,0.39190000,6.57900000
0,19:14:52,23597.26000000,1615.37000000,,318.20000000,25.49000000,0.39190000,6.57900000
0,19:14:54,23595.41000000,1615.36000000,,318.20000000,25.47000000,0.39200000,6.57900000
0,19:14:57,23595.23000000,1615.36000000,,318.10000000,25.47000000,0.39200000,6.57900000
0,19:14:59,23594.91000000,1615.36000000,,318.10000000,25.47000000,0.39200000,6.57900000
0,19:15:01,23596.80000000,1615.37000000,,318.10000000,25.49000000,0.39220000,6.57900000
0,19:15:04,23595.04000000,1615.36000000,,318.10000000,25.49000000,0.39220000,6.57900000
0,19:15:08,23597.68000000,1615.36000000,,318.20000000,25.49000000,0.39230000,6.57900000
0,19:15:11,23595.54000000,1615.37000000,,318.20000000,25.49000000,0.39230000,6.57900000
0,19:15:14,23595.93000000,1615.36000000,,318.20000000,25.48000000,0.39240000,6.58000000
0,19:15:17,23596.78000000,1615.37000000,,318.20000000,25.48000000,0.39240000,6.57900000
0,19:15:20,23598.11000000,1615.36000000,,318.30000000,25.48000000,0.39230000,6.57900000
0,19:15:23,23597.80000000,1615.37000000,,318.30000000,25.48000000,0.39230000,6.57900000
0,19:15:26,23599.01000000,1615.36000000,,318.20000000,25.48000000,0.39230000,6.58000000
0,19:15:29,23593.94000000,1614.98000000,,318.00000000,25.45000000,0.39230000,6.57800000
0,19:15:32,23593.83000000,1614.99000000,,318.00000000,25.44000000,0.39230000,6.57800000
0,19:15:35,23594.09000000,1614.99000000,,318.10000000,25.45000000,0.39220000,6.57800000
0,19:15:38,23593.55000000,1614.98000000,,318.00000000,25.44000000,0.39220000,6.57800000
0,19:15:42,23592.13000000,1614.79000000,,318.00000000,25.43000000,0.39220000,6.57800000
0,19:15:45,23592.00000000,1614.69000000,,318.10000000,25.43000000,0.39220000,6.57700000
0,19:15:48,23590.90000000,1614.68000000,,318.10000000,25.44000000,0.39210000,6.57700000
0,19:15:50,23587.86000000,1614.58000000,,318.00000000,25.45000000,0.39210000,6.57400000
0,19:15:52,23590.94000000,1614.58000000,,318.10000000,25.45000000,0.39210000,6.57400000
0,19:15:55,23589.99000000,1614.58000000,,318.00000000,25.44000000,0.39200000,6.57400000
0,19:15:57,23588.71000000,1614.48000000,,317.90000000,25.41000000,0.39190000,6.57400000
0,19:15:59,23589.85000000,1614.42000000,,317.80000000,25.41000000,0.39190000,6.57400000
0,19:16:03,23590.19000000,1614.42000000,,317.90000000,25.44000000,0.39180000,6.57400000
0,19:16:05,23589.79000000,1614.43000000,,317.80000000,25.45000000,0.39180000,6.57400000
0,19:16:09,23588.02000000,1614.43000000,,317.80000000,25.45000000,0.39180000,6.57400000
0,19:16:12,23588.65000000,1614.42000000,,317.70000000,25.46000000,0.39180000,6.57400000
0,19:16:15,23587.77000000,1614.42000000,,317.80000000,25.47000000,0.39170000,6.57400000
0,19:16:19,23587.05000000,1614.29000000,,317.80000000,25.47000000,0.39160000,6.57300000
0,19:16:22,23587.34000000,1614.28000000,,317.80000000,25.46000000,0.39160000,6.57300000
0,19:16:25,23587.17000000,1614.29000000,,317.80000000,25.46000000,0.39170000,6.57300000
0,19:16:27,23588.59000000,1614.33000000,,317.80000000,25.46000000,0.39170000,6.57500000
0,19:16:30,23588.34000000,1614.54000000,,317.80000000,25.48000000,0.39170000,6.57500000
0,19:16:34,23587.41000000,1614.46000000,,317.80000000,25.51000000,0.39160000,6.57500000
0,19:16:37,23587.49000000,1614.46000000,,317.80000000,25.51000000,0.39160000,6.57500000
0,19:16:39,23588.55000000,1614.46000000,,317.80000000,25.52000000,0.39190000,6.57700000
0,19:16:41,23589.21000000,1614.47000000,,317.80000000,25.51000000,0.39190000,6.57700000
0,19:16:45,23586.93000000,1614.46000000,,317.80000000,25.51000000,0.39180000,6.57400000
0,19:16:48,23584.81000000,1614.33000000,,317.70000000,25.50000000,0.39160000,6.57400000
0,19:16:51,23583.14000000,1614.21000000,,317.80000000,25.48000000,0.39160000,6.57200000
0,19:16:53,23584.58000000,1614.22000000,,317.80000000,25.48000000,0.39160000,6.57200000
0,19:16:55,23584.49000000,1614.22000000,,317.80000000,25.50000000,0.39160000,6.58300000
0,19:16:58,23586.77000000,1614.21000000,,317.80000000,25.51000000,0.39160000,6.58600000
0,19:17:00,23587.41000000,1614.21000000,,317.80000000,25.53000000,0.39170000,6.58500000
0,19:17:02,23589.28000000,1614.58000000,,317.90000000,25.53000000,0.39180000,6.59200000
0,19:17:05,23589.94000000,1614.75000000,,317.90000000,25.53000000,0.39190000,6.59300000
